id,id_dup,type,lan,title,title_dup,content,content_dup,cos_similarity,content_distance,title_distance,certainty
575,108326,1,1,Un simplu cantec,Un simplu cantec eu iti cant,un simplu cantec eu iti cant isuse scump isuse iti multumesc ca ai creat isuse scump isuse iti multu,em un simplu cantec eu iti cant em isuse scump isuse em iti multumesc ca ai creat em isuse scump isu,0.997572919,0.88,0.727272727,validated
113428,111966,1,1,Dupa ploaie si furtuna,Dupa ploaie si furtuna !,dupa ploaie si furtuna va veni zi mai buna soarele va straluci mai luminos dupa norul plin de ceata ,dupa ploaie si furtuna va veni zi mai buna am soarele va straluci mai luminos dupa norul plin de cea,0.997491964,0.97,0.956521739,validated
59760,63642,1,1,Sunt un pribeag fara de tara,Sunt un pribeag fara de tara,am sunt un pribeag fara de tara dm am ratacitor prin lung pustiu dar am in ceruri comoara dm am si t,sunt un pribeag fara de tara ratacitor prin lung pustiu dar am in ceruri comoara si tara mea vesnici,0.997072383,0.85,1,validated
169158,169159,1,1,DacÃ„Âƒ douÃ„Âƒ mÄ‚Ë˜ini rebele - acorduri,DacÃ„Âƒ douÃ„Âƒ mÄ‚Ë˜ini rebele - acorduri,daca doua maini rebele am nu te ar tine orb mereu te ai opri in clipe grele si privind cu dor la ste,daca doua maini rebele bb nu te ar tine orb mereu te ai opri in clipe grele bb si privind cu dor la ,0.997014957,0.95,1,validated
100260,155236,1,1,CÄ‚Ë˜nd nu Te cunoÄ¹ÂŸteam Tu m-ai chemat,Doamne vreau sÃ„Âƒ te slujesc cÄ‚Ë˜t voi trÃ„Âƒi,cand nu te cunosteam tu ai chemat cu dragoste ai ridicat prin jertfa ta isus am fost sfintit ce hain,cand nu te cunosteam tu ai chemat cu dragoste ai ridicat prin jertfa ta isus am fost sfintit bm ce h,0.996846623,0.97,0.202247191,validated
55546,108335,1,1,Stau si privesc ochii,Stau si privesc ochii adanci,stau si privesc ochii adanci care ma descatuseau cand eram lovit de stanci dar azi simt lacrima de f,am dm stau si privesc ochii adanci care ma descatuseau dm cand eram lovit de stanci am dm dar azi si,0.996839316,0.85,0.857142857,validated
611,74978,1,1,IatÃ„Âƒ ce sunt,"IatÃ„Âƒ ce sunt, iatÃ„Âƒ ce am",iata ce sunt iata ce sunt iata ce am g rege sunt ma trag din avraam si prin hristos cel rastignit g ,iata ce sunt iata ce am g rege sunt ma trag din avraam si prin hristos cel rastignit g viata noua da,0.996747416,0.87,0.666666667,validated
59123,163062,1,1,Pot sa scriu si sa vorbesc,Pot sa scriu si sa vorbesc de Tine,bm em pot sa scriu si sa vorbesc de tine am despre tot ce tu ai spus si ai facut bm em cum cu paini ,em pot sa scriu si sa vorbesc de tine am despre tot ce tu ai spus si ai facut em cum cu paini si pes,0.996697441,0.94,0.866666667,validated
327,63548,1,1,Evanghelia,Cerul si pamantul,a cerul si pamantul ne spune cuvantul vor pieri a un lucru ramane peste timp si lume pe vecii a ne f,cerul si pamantul ne spune cuvantul vor pieri un lucru ramane peste timp si lume pe vecii ne fost da,0.996556444,0.94,0.222222222,validated
82657,124185,1,1,In ziua bataliei,In ziua bataliei,in ziua bataliei daca pleci la lupta frate uita te pe scutul tau vezi pe el daca mai este numele lui,daca pleci la lupta frate uita te pe scutul tau vezi pe el daca mai este numele lui dumnezeu ca in z,0.996536676,0.83,1,validated
485,497,1,1,"Meriti toata cinstea, meriti toata slava",Meriti toata slava,meriti toata cinstea meriti toata slava meriti lauda si inchinarea dumnezeule pentru mine un pacatos,am meriti toata slava meriti toata cinstea meriti lauda si inchinarea dumnezeule am pentru mine un p,0.996465214,0.75,0.620689655,validated
84887,87033,1,1,Cred in Tine,Credinta mea  ( Cred ),credinta mea nu este pe nisip eu am crezut si domnul mplinit eu cred in el chiar daca drumul este gr,credinta mea nu este pe nisip eu am crezut si domnul mplinit eu cred in el chiar daca drumul este gr,0.996300971,1,0.294117647,validated
169854,63642,1,1,Sunt un pribeag fara de tara,Sunt un pribeag fara de tara,sunt un pribeag fara de tara ratacitor prin lung pustiu dar am in ceruri comoara a si tara mea vesni,sunt un pribeag fara de tara ratacitor prin lung pustiu dar am in ceruri comoara si tara mea vesnici,0.995811266,0.98,1,validated
148501,155053,1,1,Vreau sa fiu ca Tine,Vreau sa fiu ca Tine,am am em am am vreau sa vad prin ochii tai vreau sa am gandul tau am vreau sa aud doar ce vrei tu sa,am vreau sa vad prin ochii tai vreau sa am gandul tau vreau sa aud doar ce vrei tu sa aud am vreau s,0.995672565,0.85,1,validated
104217,126202,1,1,El poate El poate / El inimi vindecat-a,"El poate,El poate  in A",refren el poate el poate eu stiu ca poate eu stiu ca domnul poate ma duce cer el inimi vindecat capt,refren asus asus dsus el poate el poate eu stiu ca poate asus asus eu stiu ca domnul poate ma duce c,0.995501394,0.75,0.419354839,validated
161160,162347,1,1,LiniÄŒÂ™teÄŒÂ™te-te acum,LiniÄ¹ÂŸteÄ¹ÂŸte-te acum,gm linisteste te acum inima ce lungul drum ai obosit gm si esti franta gm de ce bati asa de rar nici,dm linisteste te acum inima ce lungul drum ai obosit dm si esti franta dm de ce bati asa de rar nici,0.995439148,0.97,0.833333333,validated
108332,108137,1,1,Sunt aici stau la dispozitia Ta,Sunt aici la dispozitia Ta,dm stiu ca tu nu vrei nici jertfe si nici daruri fm stiu ca tu privesti doar la inima mea am si ca v,am stiu ca tu nu vrei nici jertfe si nici daruri stiu ca tu privesti doar la inima mea em si ca vrei,0.995188937,0.95,0.912280702,validated
247,63644,1,1,Sunt iertat,Sunt iertat,mi la mi si sunt iertat caci ai fost parasit mi la do si sunt acceptat ai fost condamnat mi do si si,sunt iertat caci ai fost parasit sunt acceptat ai fost condamnat si viata am acum cand duhul tau min,0.995073409,0.69,1,validated
102572,122573,1,1,Dumnezeu puternic / Mana lui cea tare,Dumnezeu puternic,b dumnezeu puternic ce cu tine pe munte zi de zi te ntareste si nu vei cadea b cu tine si vale iti a,bm dumnezeu puternic ce cu tine pe munte a zi de zi te ntareste si nu vei cadea bm cu tine si vale i,0.995007107,0.96,0.62962963,validated
109443,113100,1,1,"Pocaieste-te chiar astazi / O de ai vrea, Cristian Vaduva",Pocaieste-te chiar astazi,pocaieste te chiar astazi ce ai stiut de dumnezeu ai citit tu biblia trait ai in pacatul tau cor de ,pocaieste te chiar astazi ce ai stiut de dumnezeu ai citit tu biblia trait ai in pacatul tau refren ,0.994849966,0.95,0.609756098,validated
128897,165674,1,1,"Ce mare eÄ¹ÂŸti Tu, Doamne","Ce mare eÄ¹ÂŸti Tu, Doamne",bm ce mare esti tu doamne ce mare esti si sfant em spun soarele si luna si vuietul de vant bm si tro,em am em ce mare esti tu doamne ce mare esti si sfant dm spun soarele si luna si vuietul de vant em ,0.994743196,0.91,1,validated
84682,156496,1,1,Cantati toti de bucurie,Cantati toti de bucurie,cantati toti de bucurie caci nascut hristos sa cante spre lui marire cerul si pamantul cerul si pama,intro cantati toti de bucurie caci nascut hristos sa cante spre lui marire am cerul si pamantul ceru,0.994665552,0.91,1,validated
112003,126683,1,1,"Osana, cÄ‚Ë˜ntÃ„Âƒ adunarea",Domnul e aici - Osana canta adunarea ( D),baug am am gm gm domnul aici ca am simtit fiorul dm gm c domnul aici simte tot poporul gm am de la d,em domnul aici ca am simtit fiorul bm em a domnul aici simte tot poporul em g de la doi sau trei dup,0.994623842,0.79,0.529411765,validated
68959,78207,1,1,Doamne Te strig mereu,Tine-ma in palma Ta,em doamne te strig mereu am bm te chem in rugaciune em te simt ades ma cercetezi am b te caut sa mi ,intro em em x em doamne te strig mereu am bm te chem in rugaciune em te simt ades ma cercetezi am b ,0.994450704,0.86,0.2,validated
69349,169852,1,1,Toti avem nevoie (mighty to save),Maret Salvator / Mighty To Save,intro em toti avem nevoie em de dragoste curata em prin mila ta de sus cu totii vrem iertare em si b,intro toti avem nevoie de dragoste curata prin mila ta de sus cu totii vrem iertare si bunatatea ti ,0.994348714,0.88,0.4375,validated
258,590,1,1,Azi mÃ„Âƒ Ä‚Å½nchin,Doamne Tu eÄ¹ÂŸti stÄ‚Ë˜nca (Azi mÃ„Âƒ Ä‚Å½nchin),doamne tu esti stanca in care ma ascund em scutul meu taria care ma scapa eu strig laudat sa fie dom,doamne tu esti stanca care ma ascund em scutul meu taria care ma scapa eu strig laudat sa fie domnul,0.994216073,0.97,0.558823529,validated
65888,71993,1,1,Poate ca maine,Poate ca maine,poate ca maine va fi din nou un soare poate ca maine va fi din nou zi em dar cine stie daca va fi oa,poate ca maine poate ca maine va fi din nou un soare poate ca maine va fi din nou zi bm dar cine sti,0.994156379,0.84,1,validated
397,400,1,1,Juramant,juramant(A),te am vazut zambind em privirea ta mi dat ceva em si in suflet mi ai scris cu iubire azi ma daruiesc,te am vazut zambind privirea ta mi dat ceva si in suflet mi scris cu iubire azi ma daruiesc voi porn,0.994083028,0.91,0.736842105,validated
74066,74206,1,1,Soapte,Soapte,capo dm gm si vantul sopteste si norii zambesc si zarea luceste si razele cresc dm gm si frunzele ca,dm gm si vantul sopteste si norii zambesc si zarea luceste si razele cresc dm gm si frunzele canta s,0.994061172,0.95,1,validated
472,155244,1,1,Iata-ma smerit de Maiestatea TA,Iata-ma smerit de Maiestatea Ta,iata ma smerit de maiestatea ta acoperit de gratia ta iata ma stiu ca sunt un om pacatos spalat prin,em iata ma smerit de maiestatea ta acoperit de gratia ta em iata ma stiu ca sunt un om pacatos spala,0.99394909,0.94,0.967741935,validated
633,57824,1,1,Romania timpul tau este aproape,Romania,romania timpul tau este aproape domnul nostru isi revarsa ungerea e tu auzi chemarea sfanta el sa te,romania romania timpul tau este aproape domnul nostru isi revarsa ungerea ii auzi chemarea sfanta el,0.993859907,0.9,0.368421053,validated
73763,154991,1,1,Prezenta Ta,Cand inalti laude spre tronul Sfant,cand inalti laude spre tronul sfant slava domnului coboara pe pamant cand inalti imnuri sfinte pentr,intro cand inalti laude spre tronul sfant slava domnului coboara pe pamant cand inalti imnuri sfinte,0.993784566,0.94,0.173913043,validated
56592,108137,1,1,Sunt aici,Sunt aici la dispozitia Ta,stiu ca tu nu vrei nici jertfe si nici daruri g stiu ca tu privesti doar la inima mea am si ti dores,am stiu ca tu nu vrei nici jertfe si nici daruri stiu ca tu privesti doar la inima mea em si ca vrei,0.993474711,0.92,0.514285714,validated
129357,154765,1,1,Aleluia Aleluia,Aleluia,intro atunci cand david lauda intreg vazduhul se bucura caci pacea din inalt venea in inimi in acord,am atunci cand david lauda am intreg vazduhul se bucura caci pacea din inalt venea in inimi acorduri,0.993251585,0.92,0.636363636,validated
96500,162137,1,1,Iubirea cea sfanta (Domneasca ea iubirea sfanta),"DomneascÃ„ÂƒÃ‚Â ea,Ã‚Â iubireaÃ‚Â sfÄ‚Ë˜ntÃ„Âƒ",m iubirea cea sfanta ti aduce viata si pace un zambet cand totul ti greu ti alunga tristetea si plan,bm iubirea cea sfanta ti aduce viata si pace em un zambet cand totul ti greu em ti alunga tristetea ,0.993180582,0.93,0.510638298,validated
60154,63596,1,1,Pe isus daca-L crezi,Pe Isus daca-L crezi,em am pe isus daca crezi si in el meditezi b em nici un rau nu va fi neinvins am viata ta ti ar schi,pe isus daca crezi si in el meditezi b nici un rau nu va fi neinvins viata ta ti ar schimba sigur ai,0.992980223,0.88,0.95,validated
96694,154774,1,1,Viata ta e-n mana Sa,Viata ta e-n mana Sa,em am am em am poate nori au adunat esti de grijuri apasat am poate soare nu mai vezi si nu stii ce ,intro em am em am am poate nori au adunat esti de grijuri apasat am csus poate soare nu mai vezi csu,0.992979722,0.86,1,validated
122249,122343,1,1,Numai harul Tau ma mantuieste,Numai harul Tau,bm vrem sa te vedem vrem sa te auzim vrem prezenta ta doamne te iubim bm despartiti de tine nimic nu,bm vrem sa te vedem rem sa te auzim vrem prezenta ta doamne iubim bm despartiti de ine imic nu va fi,0.992474117,0.94,0.681818182,validated
113723,162619,1,1,Voi canta,Doamne`mi pari indepartat,doamne mi pari indepartat chiar ani lumina sau un mai lung drum desi credinta mi am pastrat marturis,em doamne mi pari indepartat chiar ani lumina sau un mai lung drum em desi credinta mi am pastrat ma,0.992218477,0.94,0.411764706,validated
331,108333,1,1,Langa Tine vreau,Langa Tine vreau,langa tine vreau sa fiu aproape iar si pentru prietenia ta em c m renunt la orice altceva am esti iu,langa tine vreau sa fiu aproape iar si pentru prietenia ta renunt la orice altceva esti iubirea mea ,0.992191889,0.9,1,validated
91546,663,1,1,Tu esti creatorul ( Fa M ),Tu esti creatorul,bb tu esti creatorul universului intreg bb eb dm tu esti inceput si intregire tuturor bb dm stelele ,tu esti creatorul universului intreg tu esti inceput si intregire tuturor stelele si luna glasul tau,0.992159289,0.82,0.790697674,validated
57704,112024,1,1,De-ceea Te laud,De-aceea Te laud,tu ai fost mereu de partea mea domnul meu cel bun cetate de scapare in care sa ascund cand valea umb,tu ai fost mereu de partea mea domnul meu cel bun cetate de scapare in care sa ascund cand valea umb,0.992052531,1,0.967741935,validated
408,562,1,1,El va aduce peste pamant,El va aduce peste pamant (varianta corecta),em el va aduce peste pamant pace fara sfarsit em domnia lui va intari peste popoarele lumii ref alel,am el va aduce peste pamant pace fara sfarsit am domnia lui va intari peste popoarele lumii am ref a,0.991985533,0.95,0.71641791,validated
652,63602,1,1,Vestea buna din cer,Vestea Buna din Cer,b vestea buna din cer ingerii au adus e nascut al lumii salvator jos la oameni din nou dumnezeu cobo,vestea buna din cer ingerii au adus nascut al lumii salvator jos la oameni din nou dumnezeu coborat ,0.991882664,0.96,0.894736842,validated
130258,137803,1,1,Intr-o zi pe Ieremia,Tot la fel noi suntem lutul,intr zi pe ieremia domnul lui il instiinteaza la olar sa mearga casa ca sa vada cum lucreaza b el du,intr zi pe ieremia domnul lui il instiinteaza la olar sa vad in casa ca sa vada cum lucreaza el dus ,0.991716324,0.93,0.170212766,validated
366,74953,1,1,E bucurie-n Hristos,E bucurie-n Hristos,bucurie hristos bucurie hristos este dragoste spirit nadejde credinta in el fantana ce stiu ce hrane,bucurie hristos este dragoste spirit nadejde credinta in el fantana ce stiu ce hraneste al meu sufle,0.991237356,0.84,1,validated
468,169852,1,1,Mighty to save - versiune romaneasca,Maret Salvator / Mighty To Save,intro toti avem nevoie de dragoste curata prin mila ta de sus cu totii vrem iertare si bunatatea ti ,intro toti avem nevoie de dragoste curata prin mila ta de sus cu totii vrem iertare si bunatatea ti ,0.990996565,1,0.358208955,validated
59581,166124,1,1,Fiul risipitor,Pierdut in lume si ratacit,pierdut in lume si ratacit averea toata am risipit am ramas singur si sunt departe de casa mea toti ,capo pierdut in lume si ratacit averea toata am risipit am ramas singur si sunt departe de casa mea ,0.990964364,0.95,0.35,validated
161639,57000,1,1,AÄ¹ÂŸ vrea sÃ„Âƒ numÃ„Âƒr clipele,Dar ce voi spune,dm am as vrea sa numar clipele dar timpul trece graba dm am minute ce au trecut le am irosit dm am a,bb as vrea sa numar clipele dar timpul trece graba bb minute ce au trecut le am irosit bb am spus ca,0.990964141,0.88,0.285714286,validated
512,74976,1,1,Du-mÃ„Âƒ Doamne Ä‚Å½n sfÄ‚Ë˜nta-Ä¹Ë˜i prezenÄ¹ÅÃ„Âƒ,Du-mÃ„Âƒ Doamne Ä‚Å½n sfÄ‚Ë˜nta-Ä¹Ë˜i prezenÄ¹ÅÃ„Âƒ,du ma doamne in sfanta ti prezenta du ma doamne in sfanta ti prezenta b du ma doamne prin sangele ti,du ma doamne in sfanta ti prezenta bb du ma doamne prin sangele ti sfant du ma doamne in sfanta ti p,0.990867683,0.65,1,validated
97033,63597,1,1,Ce minunat e sa fii dintr-o familie,Suntem o familie unita (varianta 1),dm ce minunat sa fii dintr familie dm familia sfanta domnului isus dm d gm cor suntem familie unita ,ce minunat sa fi intr familie familia sfanta domnului isus sutem familie unita suntem familie reala ,0.9899474,0.79,0.371428571,validated
131697,165390,1,1,La miezul noptii va veni,La miezul nopÄŒÂ›ii va veni,em la miezul noptii va veni isus cu pas domol em si vai de cel ce va gasi pierdut cu suflet gol g co,la miezul noptii va veni isus cu pas domol bm em si vai de cel ce va gasi pierdut cu suflet gol lume,0.989871005,0.93,0.901960784,validated
114464,164325,1,1,Constient sunt Doamne bine,ConÄ¹ÂŸtient sunt Doamne bine,dm constient sunt doamne bine daca ai fii langa mine dm totu jurul meu ar narui dm soarele pe cer ar,constient sunt doamne bine daca ai fi langa mine totu jurul meu demult ar narui soarele pe cer ar st,0.989784808,0.9,0.909090909,validated
91601,120865,1,1,Nu la intamplare sunt,Nu la Ä‚Å½ntÄ‚Ë˜mplare sunt - Eu sunt cu voi in orice zi,nu la intamplare sunt domnul creat refren eu sunt cu voi in orice zi eu sunt cu voi in orice zi eu s,nu la intamplare sunt domnul creat em eu sunt cu voi in orice zi eu sunt cu voi in orice zi eu sunt ,0.98959662,0.95,0.493506494,validated
